len_email,avg_word_len,sd_word_len,huffingtonpost,guardian,state_gov
6,5.83333333333,1.46249406457,0,0,0
10,5.6,2.0591260282,0,0,0
171,5.29824561404,2.15996192527,0,0,0
91,5.79120879121,2.33236418997,0,0,0
370,5.67567567568,1.81516217806,0,0,0
51,4.37254901961,1.65636957505,0,0,0
32,5.3125,1.72187216424,0,0,0
48,5.22916666667,1.78231571433,0,0,0
231,5.54545454545,2.04841056245,0,0,1
86,4.55813953488,1.50661063598,0,0,0
36,5.47222222222,1.8780325271,0,0,0
114,5.88596491228,2.51228131432,0,0,0
22,4.86363636364,1.65955784214,0,0,0
90,4.88888888889,1.55951876085,0,0,0
190,5.03684210526,2.20136573071,0,0,0
9,5.0,1.56347191994,0,0,0
164,4.92073170732,1.87077900853,0,0,0
289,5.38062283737,1.8036213935,0,0,0
28,4.46428571429,1.61426991143,0,0,0
68,4.86764705882,1.85428289425,0,0,0
47,4.93617021277,1.43518484715,0,0,0
7,5.42857142857,1.98976975388,0,0,0
32,5.84375,2.61138582701,0,0,1
45,5.22222222222,1.590092784,0,0,0
81,5.28395061728,2.15586806384,0,0,0
16,4.9375,1.59956048651,0,0,0
214,5.2523364486,1.70262830328,0,0,1
128,5.1640625,1.95966093906,0,0,0
153,5.07189542484,1.93050697789,0,0,0
123,4.9918699187,1.95683473867,0,0,0
75,5.04,2.04899975598,0,0,0
385,5.32727272727,1.67080635044,0,0,0
423,5.29078014184,1.67673134299,0,0,0
25,5.04,1.8650469163,0,0,0
80,5.55,1.92937813816,0,0,0
100,5.76,2.10770016843,0,0,0
502,5.24501992032,1.71753468612,0,0,0
541,5.24953789279,1.73008199376,0,0,0
43,4.95348837209,1.98779401361,0,0,0
73,4.93150684932,2.08929933279,0,0,0
10,4.9,1.37477270849,0,0,0
24,5.70833333333,1.76727583837,0,0,0
27,4.96296296296,1.47777313654,0,0,0
37,5.64864864865,2.65305755499,0,0,0
23,5.08695652174,1.81570547981,0,0,1
134,5.32835820896,1.67855712472,0,0,0
60,4.81666666667,1.66824924863,0,0,0
48,4.45833333333,1.73154956293,0,0,0
35,4.85714285714,1.92936491613,0,0,0
48,4.70833333333,1.79069741225,0,0,0
27,5.0,1.84591641398,0,0,0
11,5.81818181818,1.52662323852,0,0,0
77,5.67532467532,1.73161255408,0,0,0
2284,5.59194395797,1.92705093156,0,0,0
2331,5.62591162591,2.1784202473,0,1,0
33,4.21212121212,1.45138545634,0,0,0
19,3.94736842105,1.98610129096,0,0,0
38,5.71052631579,3.48612207064,0,0,0
9,4.44444444444,2.26623089493,0,0,0
47,5.25531914894,1.96206670356,0,0,0
99,5.15151515152,2.09551534783,0,0,0
22,5.22727272727,1.83233130643,0,0,0
432,5.35185185185,1.77724722021,0,0,0
56,5.03571428571,1.43880264846,0,0,0
283,5.76325088339,1.74843474592,0,0,0
175,5.17714285714,2.25453013341,0,0,0
66,5.43939393939,1.64343310176,0,0,0
36,5.58333333333,2.88073100291,0,0,1
100,5.0,1.38564064606,0,0,0
6,5.66666666667,1.79505493571,0,0,0
23,4.60869565217,2.1210975509,0,0,1
84,5.4880952381,1.79612047281,0,0,0
22,4.59090909091,1.94607042078,0,0,0
41,5.14634146341,1.73290923593,0,0,0
76,4.65789473684,1.75133506652,0,0,0
47,5.51063829787,1.84358970404,0,0,1
7,5.42857142857,1.98976975388,0,0,0
14,4.85714285714,1.5971914125,0,0,0
85,4.70588235294,1.64369404203,0,0,1
47,5.17021276596,2.05580805603,0,0,0
84,5.16666666667,1.86976783212,0,0,0
281,5.2384341637,1.57722323574,0,0,0
35,5.77142857143,2.13923503398,0,0,0
895,5.78100558659,3.35914944924,0,0,0
62,4.75806451613,1.54173638882,0,0,0
100,5.2,1.81107702763,0,0,0
28,5.28571428571,2.03289278154,0,0,0
70,5.27142857143,1.91177874221,0,0,0
143,6.25174825175,2.13026322766,0,0,0
335,5.77014925373,1.86987228596,0,0,0
306,5.94117647059,2.16850689308,0,0,0
119,5.20168067227,1.45278539731,0,0,0
10,4.0,1.48323969742,0,0,0
314,5.86305732484,3.5598215554,0,0,1
27,5.59259259259,2.42302625686,0,0,1
13,4.84615384615,1.16659622216,0,0,0
11,5.0,0.953462589246,0,0,0
99,5.41414141414,1.87492815221,0,0,1
18,4.66666666667,1.0,0,0,0
337,5.43323442136,2.16030260442,0,0,0
32,5.15625,2.12293097803,0,0,1
8,5.0,1.9364916731,0,0,0
18,5.94444444444,1.92850610641,0,0,1
25,4.48,1.98232187094,0,0,0
30,4.33333333333,1.73845397472,0,0,0
73,5.12328767123,1.56104290288,0,0,0
154,4.94155844156,1.4604616464,0,0,0
102,5.36274509804,2.27858407912,0,0,1
13,5.23076923077,1.67119699865,0,0,0
6,6.0,2.0,0,0,0
27,4.81481481481,1.74349663644,0,0,0
31,5.12903225806,1.86204770189,0,0,0
75,5.01333333333,1.70092785137,0,0,0
39,5.51282051282,1.80982779846,0,0,0
1109,5.53561767358,1.76833257389,0,0,0
29,5.0,2.42117099056,0,0,0
20,5.2,1.83303027798,0,0,0
26,4.80769230769,2.18419551762,0,0,0
63,5.28571428571,1.94714745717,0,0,0
303,5.27722772277,1.87454097465,0,0,0
57,4.87719298246,1.64445026743,0,0,0
51,5.13725490196,1.35790507397,0,0,0
8,4.75,1.47901994577,0,0,0
30,5.3,1.93476958146,0,0,0
48,5.33333333333,2.094967515,0,0,0
19,4.15789473684,1.78482367977,0,0,0
625,5.3648,2.15585736077,0,0,0
705,5.37446808511,1.98188263013,0,0,0
18,5.05555555556,1.4709113661,0,0,0
91,5.87912087912,5.96847977927,0,0,0
108,5.12962962963,1.48506511014,0,0,0
7,5.0,1.85164019955,0,0,0
6,5.0,2.0,0,0,0
30,5.03333333333,2.02457128521,0,0,0
54,4.98148148148,1.96723853024,0,0,0
167,5.25748502994,1.89219661932,0,0,0
29,4.89655172414,1.76839743517,0,0,0
196,5.17857142857,1.8881342697,0,0,0
17,4.05882352941,1.79773021058,0,0,0
276,5.03260869565,1.70326468466,0,0,1
224,5.16071428571,2.09401174879,0,0,0
42,4.92857142857,1.95658664324,0,0,0
228,5.45614035088,1.7875806981,0,0,0
51,5.39215686275,2.00076878727,0,0,0
47,5.44680851064,1.87716978724,0,0,0
758,5.67150395778,1.78353821267,0,0,0
31,5.09677419355,2.021734144,0,0,0
62,5.04838709677,1.84414871833,0,0,0
27,4.85185185185,2.06744973881,0,0,0
204,6.09803921569,1.92256876733,0,0,0
228,6.02631578947,1.932912203,0,0,0
60,5.38333333333,2.30283641528,0,0,0
8,9.375,7.90470587688,0,0,0
37,5.0,2.01346816564,0,0,0
73,5.8904109589,2.48039791238,0,0,1
209,5.36842105263,1.62314535893,0,0,0
321,5.6261682243,1.7957549345,0,0,0
42,5.14285714286,1.52083042121,0,0,0
1244,5.71382636656,1.62331341773,0,0,0
5,5.6,1.35646599663,0,0,0
5,5.6,1.35646599663,0,0,0
5,5.6,1.35646599663,0,0,0
73,5.72602739726,2.15978356331,0,0,0
199,5.53768844221,1.75291191574,0,0,0
636,5.53773584906,1.6916806888,0,0,0
101,5.25742574257,1.45325490154,0,0,0
6,4.83333333333,1.95078331845,0,0,0
777,5.37709137709,1.71694268495,0,0,0
786,5.63231552163,1.79508063487,0,0,0
204,5.1568627451,2.29767614076,0,0,1
29,4.62068965517,1.64869421902,0,0,0
84,4.97619047619,1.82558660159,0,0,0
75,4.8,2.13541565041,0,0,0
60,4.68333333333,1.63800352733,0,0,0
99,5.21212121212,1.50603316846,0,0,0
30,5.26666666667,2.58112809101,0,0,1
29,4.96551724138,1.60779906578,0,0,0
174,5.37931034483,1.91029503234,0,0,0
68,4.52941176471,1.44985382869,0,0,0
80,5.725,2.09746871252,0,0,0
11,5.09090909091,1.56405913946,0,0,0
105,4.74285714286,1.9025224931,0,0,0
576,5.38368055556,1.72008488426,0,0,0
205,5.21463414634,1.9134391175,0,0,0
180,5.31111111111,1.713634503,0,0,0
50,5.42,1.86644046248,0,0,0
32,5.03125,1.86219586443,0,0,0
44,5.15909090909,1.94168602717,0,0,0
30,4.5,1.94507926145,0,0,0
162,5.04938271605,1.81149440094,0,0,1
145,5.64827586207,2.95373763101,0,0,0
41,6.39024390244,5.79267008984,0,0,0
34,4.91176470588,1.75512102916,0,0,0
85,5.17647058824,1.97738074282,0,0,0
102,4.95098039216,1.89103898706,0,0,0
11,4.90909090909,1.9284730396,0,0,0
1007,5.33565044687,1.87084200304,0,0,0
37,5.10810810811,1.59023683063,0,0,0
1034,5.34719535783,1.86704000017,0,0,0
55,5.09090909091,1.89038454263,0,0,0
54,5.09259259259,1.9174492945,0,0,0
142,5.22535211268,1.82854658746,0,0,0
45,4.42222222222,1.79491737834,0,0,0
74,4.32432432432,1.60327458919,0,0,0
44,4.68181818182,2.19268129003,0,0,1
108,4.26851851852,1.50681465277,0,0,0
110,5.11818181818,1.80771990078,0,0,0
59,5.4406779661,2.49929608016,0,0,0
19,5.10526315789,2.07477929941,0,0,0
113,5.06194690265,2.27056262117,0,0,0
127,5.00787401575,2.17174432955,0,0,0
146,5.02054794521,2.38278408038,0,0,0
181,4.90055248619,2.37180718188,0,0,0
38,5.34210526316,1.83928355316,0,0,0
7,4.85714285714,1.6413036133,0,0,0
494,5.24898785425,1.92278817351,0,0,1
16,4.5625,2.71497582862,0,0,0
11,4.72727272727,1.95824174805,0,0,0
40,4.375,1.59197204749,0,0,0
29,4.89655172414,2.23367375734,0,0,1
81,5.28395061728,1.92600506327,0,0,0
81,5.12345679012,1.96501949885,0,0,0
20,5.3,1.9,0,0,0
21,5.47619047619,3.41730954629,0,0,1
109,5.12844036697,1.93044615004,0,0,0
50,4.58,1.82307432652,0,0,0
679,5.62444771723,2.01366252673,0,0,0
34,4.64705882353,1.58823529412,0,0,0
51,4.62745098039,1.38565174463,0,0,0
5,4.6,1.74355957742,0,0,1
56,4.66071428571,1.88297623187,0,0,0
59,5.1186440678,1.77634881445,0,0,0
392,5.44642857143,2.44368981214,0,0,0
23,4.73913043478,1.93856493997,0,0,0
1778,5.40044994376,3.26405239584,0,0,1
8,5.125,1.61535599792,0,0,0
170,5.09411764706,1.93800096772,0,0,0
13,5.30769230769,1.63540704811,0,0,0
421,5.38717339667,2.41328997323,0,0,0
178,5.1404494382,1.88353117459,0,0,0
43,4.81395348837,1.84587300772,0,0,0
100,4.87,1.78131973548,0,0,0
7,5.28571428571,1.66598625567,0,0,0
521,5.75239923225,1.85618202504,0,0,0
855,5.81052631579,1.85664769374,0,0,0
233,5.24892703863,1.59069481911,0,0,0
44,5.31818181818,2.12958305002,0,0,0
54,4.81481481481,1.49163189375,0,0,0
21,5.33333333333,1.6996731712,0,0,1
75,5.48,2.42959530238,0,0,0
106,5.39622641509,2.44825407673,0,0,0
81,5.49382716049,2.02529349673,0,0,0
21,5.52380952381,1.86749252868,0,0,0
30,4.8,1.83303027798,0,0,0
244,5.6762295082,1.78038277698,0,0,0
103,5.11650485437,1.80775551914,0,0,0
418,6.11722488038,4.41378223731,0,0,0
47,5.02127659574,2.07814731014,0,0,1
68,4.86764705882,1.86219677172,0,0,0
57,4.98245614035,2.59886093855,0,0,1
20,5.4,1.65529453572,0,0,0
1304,5.59049079755,1.92881803779,0,0,0
240,5.6875,1.76725127906,0,0,0
134,5.27611940299,1.87438264879,0,0,1
155,5.29032258065,1.76696474557,0,0,0
38,5.36842105263,1.8837400177,0,0,0
10,5.3,2.00249843945,0,0,0
46,5.41304347826,2.0597180786,0,0,0
97,5.49484536082,1.72980966321,0,0,0
124,5.51612903226,1.76198143123,0,0,1
106,4.95283018868,1.92981608016,0,0,0
185,5.8,2.00485896249,0,0,0
49,4.75510204082,1.87932480542,0,0,0
238,5.26890756303,1.9215604609,0,0,1
12,5.16666666667,2.03442593596,0,0,0
44,4.70454545455,1.67304221343,0,0,0
65,5.18461538462,1.8220217654,0,0,1
10,4.8,1.77763888346,0,0,1
359,5.67688022284,1.77142130575,0,0,0
37,5.2972972973,2.03834677135,0,0,0
20,4.5,2.08566536146,0,0,0
25,4.4,1.72046505341,0,0,0
155,6.68387096774,6.26794696924,0,0,0
76,5.02631578947,1.82795315651,0,0,0
558,5.59498207885,2.30647598108,0,0,1
8,5.125,2.42061459138,0,0,0
46,4.97826086957,1.78750652701,0,0,1
13,4.76923076923,1.84615384615,0,0,0
1481,5.51384199865,2.56580724248,0,1,0
235,5.79574468085,1.67610966061,0,0,0
38,4.92105263158,1.54547861684,0,0,0
286,5.70629370629,1.62941564811,0,0,0
310,5.63225806452,1.66760154148,0,0,0
27,5.07407407407,1.56171619573,0,0,0
637,5.59183673469,1.92882682518,0,0,1
250,5.716,1.70274601747,0,0,0
101,5.94059405941,1.91307011656,0,0,0
134,5.4776119403,2.17075685924,0,0,1
159,5.51572327044,2.04618173606,0,0,1
598,5.46655518395,2.21986738572,0,0,0
216,5.31018518519,1.71623186591,0,0,0
33,5.12121212121,1.87095139884,0,0,0
58,4.87931034483,1.66171479987,0,0,0
42,5.14285714286,1.6700645635,0,0,0
24,5.25,1.94186336629,0,0,0
20,4.5,1.80277563773,0,0,0
39,5.35897435897,1.88770895583,0,0,0
69,4.95652173913,2.10199892862,0,0,0
29,6.68965517241,4.66168127341,0,0,0
70,4.38571428571,1.62386538097,0,0,0
119,5.96638655462,1.97008199765,0,0,0
51,5.25490196078,1.64308577766,0,0,0
73,4.45205479452,1.57932789494,0,0,0
295,5.64745762712,1.9531249131,0,0,0
79,5.43037974684,1.82585887058,0,0,0
27,5.48148148148,1.70772472347,0,0,0
74,5.32432432432,2.06717007308,0,0,0
77,4.81818181818,1.71870740261,0,0,0
158,5.82278481013,3.58534108919,0,0,0
31,6.51612903226,3.03603059764,0,0,1
89,4.67415730337,1.66777306205,0,0,0
51,4.82352941176,1.46469407035,0,0,0
25,4.76,1.65601932356,0,0,0
46,5.23913043478,1.69634879782,0,0,0
1799,5.52862701501,2.03530207467,1,0,0
86,5.20930232558,1.66437556605,0,0,0
2029,5.96993592903,4.24712038772,1,0,0
822,5.62530413625,2.80913388432,0,0,0
156,5.98717948718,4.85294938009,0,0,0
13,5.46153846154,1.54995705228,0,0,0
117,5.31623931624,1.76697903697,0,0,1
164,5.2256097561,1.6576732868,0,0,0
214,5.2476635514,1.61458572531,0,0,0
36,4.97222222222,1.99284987324,0,0,0
25,4.76,1.60698475413,0,0,0
122,5.4262295082,1.93296694054,0,0,0
14,5.57142857143,1.80136003042,0,0,0
253,5.26086956522,1.97892313981,0,0,0
21,4.95238095238,1.75868431549,0,0,0
103,5.11650485437,1.82379616299,0,0,0
998,5.45090180361,2.07839689561,0,0,0
162,4.96296296296,1.81519270442,0,0,0
11,5.72727272727,2.25996416266,0,0,0
30,5.46666666667,1.8208667045,0,0,0
184,5.65217391304,1.67419534604,0,0,0
19,5.42105263158,2.3241475964,0,0,0
37,5.32432432432,2.13153990845,0,0,0
8,5.75,2.22204860433,0,0,0
11,5.27272727273,2.0928844424,0,0,0
7,6.28571428571,2.24971653543,0,0,0
25,5.2,1.69705627485,0,0,0
79,4.58227848101,1.42853022579,0,0,0
116,5.68103448276,2.14395355847,0,0,1
168,5.0,1.80277563773,0,0,0
235,5.57872340426,2.04761783442,0,0,1
102,5.62745098039,2.99320003402,0,0,1
128,5.2734375,1.78848243872,0,0,0
52,5.17307692308,1.93868664749,0,0,0
22,5.5,1.67196128707,0,0,0
82,4.69512195122,1.67251106956,0,0,0
82,5.15853658537,1.89652771417,0,0,0
38,5.21052631579,1.83758844738,0,0,0
589,5.80814940577,2.10800112227,0,0,0
54,5.07407407407,2.10688335605,0,0,1
209,5.66985645933,2.08230192794,0,0,1
353,5.81869688385,2.40655184576,0,0,0
28,6.71428571429,3.24980376174,0,0,1
49,5.30612244898,2.21501445734,0,0,0
119,5.20168067227,1.83605272591,0,0,0
126,5.13492063492,1.8659572402,0,0,0
10,5.2,1.6,0,0,0
46,4.71739130435,1.58337893345,0,0,0
11,5.27272727273,2.21937374832,0,0,1
6,5.5,1.60727512683,0,0,0
31,4.8064516129,1.71180634341,0,0,0
37,4.7027027027,1.57454180147,0,0,0
29,5.03448275862,1.54211584655,0,0,0
46,5.89130434783,2.70449111881,0,0,1
14,4.78571428571,2.1771072363,0,0,0
58,5.36206896552,1.90912758431,0,0,0
23,4.69565217391,2.09419036153,0,0,0
50,4.42,1.84488482025,0,0,0
71,5.0,2.02101633894,0,0,0
48,5.1875,2.21412369799,0,0,0
102,4.88235294118,1.98175065034,0,0,0
83,4.74698795181,2.01705602896,0,0,0
339,5.87020648968,3.95262844684,0,0,0
125,4.84,2.01752323407,0,0,0
49,5.20408163265,1.94809788796,0,0,0
102,5.02941176471,1.98255075524,0,0,0
80,5.0,2.08566536146,0,0,0
86,5.08139534884,2.08658570719,0,0,0
13,5.30769230769,2.81164105885,0,0,1
10,5.5,1.8574175621,0,0,0
11,5.18181818182,2.32840881361,0,0,0
143,4.93006993007,2.03689860797,0,0,0
558,5.26702508961,1.96620792064,0,0,0
40,4.8,2.06397674406,0,0,0
560,5.41071428571,1.81341022183,0,0,0
518,5.45173745174,1.75326140455,0,0,0
70,5.42857142857,1.76935362347,0,0,0
83,5.04819277108,1.93199824427,0,0,0
65,5.55384615385,1.71895110443,0,0,0
104,5.29807692308,1.6977349599,0,0,0
589,5.87436332767,4.02047030467,0,1,0
94,5.14893617021,2.01038498911,0,0,1
661,5.78971255673,3.84490744109,0,1,0
34,5.58823529412,2.04533395891,0,0,0
586,5.88054607509,4.02755827275,0,1,0
620,5.83225806452,3.94571119529,0,1,0
628,5.79617834395,3.93496307982,0,1,0
623,5.82343499197,3.9415019929,0,1,0
861,5.62601626016,1.66524116824,0,0,0
643,5.83981337481,3.88731253194,0,1,0
27,4.81481481481,1.96331233788,0,0,0
12,5.0,2.2360679775,0,0,0
26,5.57692307692,2.15144096476,0,0,0
215,5.07906976744,1.80652025002,0,0,0
182,5.29120879121,1.76903452601,0,0,0
186,5.28494623656,1.75960933082,0,0,0
49,5.10204081633,1.86531058812,0,0,0
47,4.89361702128,1.6661082511,0,0,0
133,4.97744360902,2.0755148484,0,0,0
401,5.44887780549,1.90104446618,0,0,0
24,4.95833333333,1.71947585683,0,0,0
371,5.39083557951,1.76238692051,0,0,0
1528,5.50523560209,2.55283926154,0,1,0
658,5.75987841945,3.85726740573,0,1,0
27,6.44444444444,3.2241373619,0,0,1
14,6.5,6.98723325583,0,0,0
130,5.12307692308,1.88114279757,0,0,0
15,4.93333333333,2.08059820458,0,0,0
83,5.20481927711,2.02251803063,0,0,1
579,5.62694300518,2.44505058176,0,1,0
28,4.67857142857,2.05380433462,0,0,0
20,5.0,1.97484176581,0,0,0
34,4.70588235294,2.12172809375,0,0,0
55,4.63636363636,1.8524051821,0,0,0
55,5.58181818182,1.63696958478,0,0,0
9,5.66666666667,1.6996731712,0,0,0
47,4.91489361702,1.58221212277,0,0,0
533,5.57598499062,1.71308429474,0,0,0
36,4.94444444444,1.48967640864,0,0,0
70,5.37142857143,2.4388019809,0,0,1
1558,5.49229781772,2.55609814442,0,1,0
1842,5.44896851249,2.17123918747,0,1,0
6,4.83333333333,1.67497927019,0,0,0
61,5.11475409836,1.80253337802,0,0,0
145,5.56551724138,1.9039479604,0,0,0
99,4.83838383838,1.7448745763,0,0,0
120,5.35833333333,1.726247536,0,0,0
114,5.49122807018,1.65564220876,0,0,0
9,5.33333333333,1.88561808316,0,0,0
93,4.81720430108,1.72860958831,0,0,0
136,4.95588235294,1.85847679193,0,0,0
154,4.9025974026,1.82965996599,0,0,0
120,4.83333333333,1.68983891408,0,0,0
88,5.92045454545,1.89629777407,0,0,0
211,5.81042654028,1.9790574874,0,0,0
11,5.36363636364,1.55345522642,0,0,0
131,4.87022900763,1.67330612342,0,0,0
26,4.96153846154,1.6979800042,0,0,0
604,5.33609271523,2.13794680037,0,0,0
96,5.48958333333,2.07662984016,0,0,0
18,4.61111111111,1.29695750333,0,0,0
37,5.16216216216,1.9798104402,0,0,1
130,5.20769230769,2.12926911926,0,0,0
59,4.94915254237,2.04544743614,0,0,0
38,4.76315789474,1.88392382412,0,0,0
57,5.05263157895,1.73125096878,0,0,0
121,5.15702479339,2.14363661216,0,0,0
11,4.81818181818,1.58505416129,0,0,0
13,4.76923076923,1.76084971419,0,0,0
24,5.58333333333,2.07999732906,0,0,0
524,5.76335877863,2.55274754261,0,0,1
62,4.64516129032,1.6953139798,0,0,0
173,4.98843930636,1.90826749893,0,0,0
60,4.4,1.2935738608,0,0,0
36,4.91666666667,1.57012030678,0,0,0
56,4.75,1.74489050004,0,0,0
57,4.75438596491,1.71965624629,0,0,1
63,4.74603174603,1.7635484968,0,0,0
590,5.52711864407,1.78176550308,0,0,0
29,4.51724137931,1.81223218531,0,0,0
55,4.49090909091,1.67193657201,0,0,0
40,5.4,1.37477270849,0,0,0
642,5.31619937695,3.12531905573,0,0,0
69,5.14492753623,1.55363400386,0,0,0
129,4.8992248062,1.8670748221,0,0,0
496,5.33669354839,1.76020765902,0,1,0
53,5.01886792453,1.83766223556,0,0,0
33,4.51515151515,1.67189263323,0,0,0
144,5.52083333333,1.94710878969,0,0,0
160,5.38125,1.97126823073,0,0,0
70,5.67142857143,1.77056430529,0,0,0
89,5.84269662921,1.93663020435,0,0,0
47,5.02127659574,1.80412484474,0,0,0
367,5.65667574932,2.12596581316,0,0,0
40,4.55,1.85674446276,0,0,1
463,5.71058315335,1.66867864756,0,0,0
97,4.71134020619,1.97905925213,0,0,0
120,4.675,1.9670726982,0,0,0
47,4.59574468085,2.12041319205,0,0,0
6,5.16666666667,1.77169096879,0,0,0
12,5.33333333333,2.80871659106,0,0,1
54,4.72222222222,1.68233376997,0,0,1
70,5.62857142857,3.45241707699,0,0,1
36,4.72222222222,2.03594246687,0,0,0
173,5.60693641618,1.99315545032,0,0,0
346,5.17630057803,1.59501179145,0,0,0
679,5.27687776141,1.6072126554,0,0,0
21,5.57142857143,2.08329931945,0,0,0
503,5.33399602386,1.85770581915,0,0,0
77,5.03896103896,1.62322077174,0,0,0
34,4.91176470588,1.5971969391,0,0,0
17,4.47058823529,1.71901637602,0,0,0
48,4.89583333333,1.47534718136,0,0,0
23,5.34782608696,1.96952202659,0,0,0
54,5.05555555556,1.91887955991,0,0,0
33,4.9696969697,2.41817422343,0,0,1
33,5.63636363636,1.70237235214,0,0,0
191,6.06806282723,4.1843107505,0,0,0
148,5.99324324324,2.14191320648,0,0,0
19,5.15789473684,2.3678361851,0,0,0
36,4.91666666667,1.83143841465,0,0,0
132,4.96212121212,2.03903313031,0,0,0
406,5.34729064039,1.61583300644,0,0,0
435,5.72183908046,1.93654659374,0,0,1
471,5.68365180467,1.91533321226,0,0,1
453,5.73289183223,3.88881906398,0,0,0
911,5.6103183315,1.84963372162,0,0,0
48,5.04166666667,1.77902517002,0,0,0
47,5.51063829787,2.11249917966,0,0,0
425,5.43058823529,1.56746505952,0,0,0
52,5.75,1.80677145121,0,0,0
30,4.96666666667,1.79783820802,0,0,0
48,4.91666666667,2.03953970842,0,0,1
43,4.90697674419,1.7228148072,0,0,0
701,5.41654778887,2.08532952053,0,0,0
45,4.93333333333,1.80616229122,0,0,0
7,5.42857142857,2.55550626,0,0,0
22,5.40909090909,2.18796482665,0,0,0
229,5.01310043668,1.80847193416,0,0,0
264,5.59848484848,2.51166927616,0,0,1
219,4.99543378995,1.85673577393,0,0,0
62,5.45161290323,2.19734017625,0,0,1
22,5.77272727273,1.99844981245,0,0,0
7,5.42857142857,2.12852348939,0,0,0
299,6.11371237458,2.57082536833,0,0,0
7,4.14285714286,2.58725289661,0,0,1
590,5.4186440678,1.80187986359,0,0,0
109,5.22935779817,2.09250750559,0,0,0
17,4.64705882353,1.9385008298,0,0,0
592,5.41385135135,1.8063357054,0,0,0
103,5.46601941748,2.22874222869,0,0,0
183,5.53005464481,1.83408037356,0,0,0
254,5.54330708661,1.98916714068,0,0,1
235,5.71489361702,3.10928456732,0,0,0
480,5.34166666667,2.44010188767,0,0,1
484,5.32024793388,2.47690221176,0,0,1
31,5.25806451613,2.07858112175,0,0,0
18,4.33333333333,1.73205080757,0,0,0
18,4.55555555556,1.67405768592,0,0,0
146,5.04794520548,1.75300990386,0,0,0
166,5.18072289157,1.93661347888,0,0,0
57,5.71929824561,2.44772996135,0,0,0
90,5.28888888889,1.92206165033,0,0,0
52,5.21153846154,2.06002743131,0,0,0
168,4.97023809524,1.70930783554,0,0,0
278,5.3345323741,2.34895391474,0,0,0
252,5.15873015873,1.69458848501,0,0,0
140,5.47142857143,2.05093308779,0,0,0
19,5.84210526316,1.66269147357,0,0,1
67,5.35820895522,2.04940102307,0,0,0
41,4.63414634146,1.98477248879,0,0,0
82,5.68292682927,2.51763559608,0,0,1
874,5.04919908467,1.86221136456,0,0,0
7,5.42857142857,2.06031501455,0,0,0
32,5.125,1.81572988079,0,0,0
28,4.78571428571,1.71874420222,0,0,0
19,4.84210526316,1.72483890612,0,0,0
27,4.66666666667,1.9245008973,0,0,0
101,4.72277227723,2.02518211811,0,0,0
32,5.90625,3.20506800825,0,0,1
388,5.02319587629,1.95884936054,0,0,1
128,5.6484375,1.64691873163,0,0,0
253,5.68774703557,1.90934048565,0,0,0
63,5.22222222222,1.7315416055,0,0,0
123,5.19512195122,1.83311249188,0,0,0
15,4.46666666667,1.4079141388,0,0,0
28,4.60714285714,2.4103835752,0,0,0
72,5.0,1.86338998125,0,0,0
28,4.92857142857,1.77137096681,0,0,0
144,5.19444444444,1.69262197073,0,0,0
182,5.09340659341,1.63648660096,0,0,0
64,5.078125,1.87337168879,0,0,0
222,5.04504504505,1.60453965999,0,0,0
194,4.98453608247,1.66367127293,0,0,0
27,5.40740740741,2.09513120352,0,0,0
38,4.86842105263,1.83777686968,0,0,0
280,4.99285714286,1.63224835545,0,0,0
61,5.54098360656,2.1238209496,0,0,0
275,5.30909090909,1.68924649445,0,0,0
65,5.86153846154,1.9913422074,0,0,0
554,5.44223826715,1.75413468467,0,0,0
164,5.06707317073,1.60460882537,0,0,0
75,5.57333333333,2.07315111739,0,0,0
51,5.03921568627,2.25754321014,0,0,0
238,4.89915966387,1.6722900214,0,0,1
52,5.09615384615,2.31433339285,0,0,0
14,5.07142857143,1.62411671441,0,0,0
58,5.60344827586,2.79741047234,0,0,0
507,5.3550295858,1.64867687943,0,0,0
155,5.05806451613,3.40064265212,0,0,1
87,5.16091954023,2.04474972877,0,0,0
124,5.06451612903,1.55926955337,0,0,0
104,5.01923076923,1.56881121842,0,0,0
224,5.01339285714,2.93756445327,0,0,1
1417,5.72759350741,2.04757306706,0,0,0
22,5.27272727273,2.02668152815,0,0,0
81,5.51851851852,1.41518319811,0,0,0
51,4.96078431373,2.30056075273,0,0,0
66,5.19696969697,2.08326446167,0,0,0
225,5.40444444444,1.93470704708,0,0,1
24,5.20833333333,1.41359962114,0,0,0
30,4.2,1.92180470739,0,0,0
14,4.71428571429,1.62254524166,0,0,0
26,5.34615384615,1.41264366709,0,0,0
51,5.17647058824,1.47802043491,0,0,0
137,4.88321167883,1.48503824538,0,0,1
30,4.5,1.94507926145,0,0,0
68,5.64705882353,1.65177895084,0,0,0
39,5.48717948718,1.5668324223,0,0,0
14,5.0,1.46385010942,0,0,0
37,5.2972972973,2.25250449038,0,0,0
3,5.0,0.816496580928,0,0,0
4,5.0,0.707106781187,0,0,0
19,5.10526315789,2.73177668892,0,0,1
8,4.75,2.5860201082,0,0,1
9,5.0,1.82574185835,0,0,0
23,5.04347826087,1.42884145436,0,0,0
7,5.0,1.85164019955,0,0,0
32,5.15625,1.71590673916,0,0,0
265,5.50943396226,1.75931634996,0,0,0
36,4.75,1.9632031649,0,0,0
83,4.89156626506,1.58313436394,0,0,0
107,4.85046728972,1.52734415096,0,0,0
